tweet_id,sentiment,author,tweet_data
1957445998,1,burlybugger,So it's Friday... I have to keep reminding myself since every day seems the same
1957446240,1,clarexsaula,Going to see Angels and Demons tonight. It better not scare me!!
1957446534,1,jeoestreich,should be going to bed but cannot sleep right now.
1957446539,1,DarthGraham,Having horrible nightmares not gonna go back to sleep
1957446936,0,surkova,"@drinkins I'm suffering from the Internet that works bad, only sites hosted on russian servers are available for me"
1957447080,1,Sweet_salt,i want to go to singapore but my mother seems not
1957447147,1,andrea_0125,"is trying so hard to not 1 and be at peace despite her circumstances, but wonders why some christians are the ones making it so hard."
1957447320,1,reverberating,i wish i had more chicken wings
1957447369,1,DimitriMOMB,"My life what a beautiful morning, i can think if no better way to ruin it than by being at work"
1957447702,1,AmeliaBT,Selling 10jaffa race tickets. My friends are so heartless they wont even buy one
1957448065,1,johnnydonovan,I feel like I'm on alott of drugs
1957448182,1,metalmentality,asks can someone pass me some load. :| Kahit 2 pesos lang.  http://plurk.com/p/wxzyr
1957448906,1,fluvk09,ahhh fusterated
1957448941,0,Crystal_Lyn,"@bcollinstattoo yes, boo for soar throats and earaches!"
1957448963,1,heavenlykevinly,I think I should hire one of those tranlsators.. because no one ever understands me....
1957449038,0,Punkmunkyuk,http://twitpic.com/665w2 - see miles away
1957449087,1,jessicabcd,is desperate to go to the venice beinnale
1957449193,1,BrittNelson,Sleep. Work tomorrow.
1957449197,0,Keiralou,ouch  epic bruise between my toes and a lump just under my ankle  bad times
1957450153,1,vniarbcca,got GREATscores. i'm off a while for exam yeaps.
1957450274,0,akulbanskiy,Epic ocd moment? I deleted my sims file that i spent hours building just because i set his favorite food wrong
1957451066,1,LewisBeechey,@MrDix ugly. What programmes do you have open?
1957451307,1,mimidang,Owww I'm aching alll over!!
1957451499,1,dyde121,massive headache. argh
1957451625,1,hilarity,It's so hard to settle on a name
1957451999,1,richsarge,yay it's friday... hold on I have to work tomorrow
1957452090,1,JayashreeR,"Oopsie, the origami box I just made looks like a strawberry! should I be allowed to teach?"
1957452386,0,docbaty,Heading home. Could really have done without banging my head on the way into the bus
1957452600,1,ktjbpa2006,@AlexAllTimeLow awww that is very sad.  I sawwy
1957452660,0,joshuamange,also i hit my chin on something when i fell down and it hurts  ugh... work is gonna suck
1957452685,1,tara1smochi,"feels sorry every time I'm printing out, I use like 200 new papers"
1957452732,0,nicolepenney,Doing uni work all weekend. 1 times
1957452923,0,YellowLlama,@_enzo blech... thats a fail when you're receiving dollars. I quoted a job in USD last month. i'm getting paid now = major losses
1957453581,0,CLIENTAV,"@aliwise TMZ HARVEY LEVIN, OR TYPE....TMZ IN ...FIND PEOPLE   ~~~~"
1957453609,0,Lrod23,First time I'm going home early  sucks to b single no one to call
1957453857,1,kaitXOhop,wish my nicky were home too
1957454104,0,Trekstar_32,@chuybe again your fault  i didnt make u leave
1957454181,1,alliepawell,umm...why will it not let me change my background?! im twitter-challenged.
1957454380,1,Paoloandrei,"i really want to marry leighton meester. damn, can`t take my eyes of her."
1957454639,1,beingmyself,@mosapp just say no reeesee cup
1957455270,1,EmmaaCluniee,Ill in bed my stomach is killing me
1957455328,1,Broooooke_,hmm..Osaka. Last show today.Very sad  . i can decode ur msg 
1957455502,0,Ambo_Nads,@veronicasmusic When are you guys coming back to do a tour in Oz? I missed you when you were here earlier this year   Made me sad
1957456086,1,taraw07,@menace718bk Bummer I know   LOL  I actually do more partying when i am in school then out of school..I think it somehow helps me..hahaha!
1957456442,1,bunny_red,"Housemate saw Angel &amp; Demons last night, but left me at home. Was looking forward to seeing that  Wanted 2 reminise http://bit.ly/qFsAg"
1957456771,1,lukesolomon,@blucu so u aren't going to be in Chicago
1957457074,1,khalol,And it's starting to get cold
1957457324,1,jacdo,@mikusi gawd. People still remember the preggers comment. 0 you!
1957457583,1,CrazyA64,I think I've finally reached the point in my life where I need a nasal hair trimmer
1957457689,0,tequilasunrise,"hmm. I'm disappointed. I made 2 servings, and I am only able to enjoy one because my stomach is now full  wishing I had company to help."
1957457743,1,especial_53,@iFollowMike ugh I'm not doin too good
1957457789,1,laurencdowling,Whyyy am I still awake when I have to work at 8?! This is not good
1957458128,1,Nushums,really thinks wee callum should of got through last night
1957458292,0,Broooooke_,its taking foreverrr for @jess_0000 to get here  im bored..
1957458462,1,abcicantcount,I had my hair cut today and my boyfriend didn't notice....
1957458543,1,the_REAL_luvina,"@antwanduncan ew, tongue kiss"
1957458704,1,Lishhhyyy,Walls of Jericho please come to WORCESTER asap! Candace pleeaassee! Why did Flee the Seen call it quits? whyyy?
1957458941,0,FelineMoonchild,I'm pretty sure Isis has a tapeworm.  So she's allowed to snuggle with me all she wants tonight.
1957458958,1,infAmySF,@smallchou I'm still working.
1957459248,1,bazzareido,Did not feel like getting up
1957459378,0,osmg33k,is very cold
1957459568,1,priyanka_dhiman,"Gone r the days wen we used to sit 4 exams.. no more exams, no more classes, no more bunking n no more 1.."
1957459680,1,Susantse,"its at 3 am, im very tired but i can't sleep  but i try it"
1957460018,1,DaniDanceDance,"@Jessicaveronica MARRRRRRRRRRY ME! &lt;3 have 1 partying tonight, have a drink for me, if only i was 18 i wud come there just to see you!"
1957460293,0,shuchii,what a waste of lives ... http://tr.im/mLou
1957460364,0,LittleLee,"@mjh81 I know man, my day off and am pulling myself out of bed"
1957460452,0,ajc03,got such sore feet
1957460469,1,aniaanka,"@Wykrzyknik uff, ble litt trist av ï¿½ lese den siste tweetsen din  the challenge prooved too be tough!! :'("
1957460511,1,Frankkken,i cant find my itouch for the 64577 billionth time n i need it to sleep
1957460526,0,zymandthebean,@yenbearr yis  i ryke it.
1957460735,1,je72,"Back from A&amp;E, very nice Doctor diagnosed ligament damage, she felt I could still do my 5k run, but it might take me 10 days to heal"
1957460736,0,Icykyusya,I'm havin the stupid stomach pain again &amp
1957461006,1,Girl_Racer09,@Roberto958  awwww  thanks for follwin me thou. lol
1957461171,1,JohnnySaiz,@roninreckless dude you didn't even say bye
1957461215,0,aniaanka,if not impossible
1957461549,1,Tow411,sometimes spam leaks in to the message board.
1957461580,1,supercopygurl,"@stalyn Yeh I suppose, but its not the same you know? To me Henry isn't really a gunner any more"
1957461849,1,madgestar,Son's 15th Birthday this weekend.Taking him out for a Mexican meal and a major game buying spree.I miss the Lego days
1957462278,1,Fayanora,@paper_hand Oops! I completely forgot!
1957462323,1,zymandthebean,@AmalSyazwani i shorry bebeh  it okeh ada one more chance.
1957462405,0,shinsh0ku,boo for all the season finales..
1957462485,1,manny_miles,"Certain tweets I write are on the spot messages for a person, group, or pornstar, and those tweets usually get deleted within the hour"
1957462569,1,TAVOBLACKWALLIN,cavs got lucky 2night  lol but lebron took over and killed em another triple double
1957462737,0,minauderie,"@OpheliaPunk nothing  it's sad, actually"
1957463311,1,tmcmahon417,using my brothers G1 phone.. 1 it! driving to vegas... my phone died this morning and my charger broke
1957463319,1,khupapipz,huhuhu still working to get new clients in motion graphics
1957463446,1,Paris36,Rain rain go away
1957464145,1,Applecored,@thatlass he was a very tallented man so its fitting wish I was closer to see it myself
1957464154,1,specialdave197,Fucking typical. GH:M arrives just as I leave for work. It's going to be a long day
1957464188,1,Carlie_pie,Is constantly listening to the @Jonasbrothers song Fly with Me...b/c it's the cutest song...&quot
1957464216,0,chrismbr,@Vzzzbx I'm glad/sad that it's not just me/my iPhone  #badoptus
1957464811,1,brandonbMK09,Bout to knock out. Feelin a lil sick  peace y'all
1957465021,1,Zanciitis,need to pass the exams
1957465170,1,valerielynn1,Just got home after walking the dogs.  Very humid in Kaneohe.  No AC in my home    Ceiling fans work!
1957465210,1,omgitsafox,"@Cadistra NOOOO I'll miss you too much!  I went stag to my prom and all the high school and middle school dances, if that helps. &gt;_&gt;"
1957465259,0,NANCY___,FUCKSAKE i shouldn't smoke so much stuff.
1957465266,1,hipikat,Every element in the DOM with children is a single parent
1957465395,0,PrincessXLauryn,likes being friends but it hurts when u 1 your friend but the feelings arent the same. trying to sleep. has to really try to give up.
1957465483,1,MrHollywoodXTC,slept all day.. lol. now time to start on my UN article.. what 1 (: ...
1957466063,1,kikikat,@zaam It's is in the July issue of OXM... so I don't have anything to link you to right now
1957466267,1,victoriavictor,I give in to easily
1957466403,1,chasecuddly,Why don't any of my friends ever miss me  why do 40 year old pervs like me  why can't I be a shape shifter ((((((((((((((((((
1957466651,1,pedrocustodio,"Entered house searching mode yesterday... we need to find an apartment in Dï¿½sseldorf until the end of August, this one was temporary..."
1957467419,0,deltatwo,"@TheLastDoctor He was creepy for me at first, but I did really grow to like him. I cried like a baby when he and Tosh died."
1957467582,1,whatacatchx,"@sweetavalanche lol yeah  haha. yeah, things are okay, pretty much the same. slowly sorting out everything lol. exams are coming D: haha"
1957467645,1,ssoun126,@SexyKellyC hey chocolate chips is good.  i want a snack too but i'm out of snacks.
1957467675,1,silvernik,with hubby at the dentist ready to hold his hand  and getting nervy about potentially buying a car tomorrow
1957467913,1,rodbear,"Why does #googledocs do folders, instead of labels like #gmail? I kind of like labels"
1957467935,0,Jullyna,So damn tired! Another long day trw!
1957468342,0,el7omed,"just woke up, I'm starving"
1957468844,1,HollywoodMaxi,I need a present for my mom.  Could anybody help me ?!
1957469109,0,tayalouise,going down the post office to try and sort this whole ebay hacker thing
1957469278,0,MisusRad,sore throat. Planning the TET outing to Marwell though...good times
1957469739,1,stephenrawson,"Devastated,set alarm for 9.30,forgot to turn 7.30 alarm off got up at 7.30 and showered thinking it was 9.30,I am a full fool"
1957469840,1,Broken4est,Guess what happened to my butt yesterday? Yes - Annas finger came for a visit... and I said nothing about it.
1957469877,1,brtak,"@abduzeedo something wrong, layout of abduzzeedo site looks no good today, anyone?"
1957469948,1,AcePower,@Lara82 Yeah  He was such a good..erm...entertainment )
1957469992,1,rosa_lives,Getting that 1ny feeling that usually indicates I'm sick. Great....
1957470293,0,fooflington,Bacon Fail at Gulb... lack of chef
1957470717,1,E_rocKsteadY,"got another long day of papers and projects tomorrow  but this time one of the projects is shaving, its been like 2 mths lol. man legs.eww"
1957471166,1,damohopo,"@thatlass yeah, it's gonna be rubbish!"
1957471766,0,RosieReaper,@chantalclaret D
1957471796,1,onastysainto,"@milosundae akhrnya The Hills nggi..90210-nya macet2..HIMYM cm ada season4,pdhl gw nyari season3nya"
1957471968,0,emmalaiho,is suprisingly okay. or possibly still drunk. goodbyes suck though
1957472022,1,ZombieBoySam,Just checked my bank balance. I spend like a millionaire despite the fact I am nowhere near as rich as one.
1957472094,1,amitkavi,"Wow i will be away and my &quot;expecting&quot; wife is going to be here in India, thats gonna suck since I have made her so dependent on myself"
1957472320,0,_radcliffe,i wanna go out
1957472414,0,NicoleSantero,"it's overwhelming how i'm finally catching up with my cousin/bff since i was three who i haven't seen in years. ah, memories. miss her"
1957472514,1,amzneric,"missing my man, two months is so long to not see him"
1957473076,1,geraldfowler,Surgery when I wake up
1957473438,0,tywhite,SF felt WAY too intense for me tonight. Hope that doesn't keep up. Upset with myself for not hanging with @fascinated and pearl
1957473563,1,MarthinusSwart,"I read the disclaimer, I had to close my browser  http://tinyurl.com/n28lr3"
1957473571,1,Rellz,Its chilly n lonley n this livingroom
1957474013,0,Scarlettjen,"@divabat so sorry to hear that.  I lost two hard drives this year, I know the feeling"
1957474049,0,blucrystal,So many farewell parties! sad to see people leaving ..
1957474232,1,marci723,@JustcallmeMac your making me jealous now  I want one! How long have u guys been married?
1957474409,1,nissyoh,"http://twitpic.com/6661g - is on her last day at METRO magazine  Ta-ta, dream job. (PS: June issue out now. Czech it out!)"
1957474522,1,Syd33,Memphis just can't catch a break these days. My poor Tigers
1957474620,1,KARENmagazine,@lorrainelock they are having a closing down sale !    does not look good.
